index,audio,annotation,txt,targets,num_events
510,soundscape_00510/soundscape_00510.wav,soundscape_00510/soundscape_00510.jams,soundscape_00510/soundscape_00510.txt,soundscape_00510/soundscape_00510_targets.json,6
511,soundscape_00511/soundscape_00511.wav,soundscape_00511/soundscape_00511.jams,soundscape_00511/soundscape_00511.txt,soundscape_00511/soundscape_00511_targets.json,9
512,soundscape_00512/soundscape_00512.wav,soundscape_00512/soundscape_00512.jams,soundscape_00512/soundscape_00512.txt,soundscape_00512/soundscape_00512_targets.json,7
513,soundscape_00513/soundscape_00513.wav,soundscape_00513/soundscape_00513.jams,soundscape_00513/soundscape_00513.txt,soundscape_00513/soundscape_00513_targets.json,10
514,soundscape_00514/soundscape_00514.wav,soundscape_00514/soundscape_00514.jams,soundscape_00514/soundscape_00514.txt,soundscape_00514/soundscape_00514_targets.json,10
515,soundscape_00515/soundscape_00515.wav,soundscape_00515/soundscape_00515.jams,soundscape_00515/soundscape_00515.txt,soundscape_00515/soundscape_00515_targets.json,5
516,soundscape_00516/soundscape_00516.wav,soundscape_00516/soundscape_00516.jams,soundscape_00516/soundscape_00516.txt,soundscape_00516/soundscape_00516_targets.json,6
517,soundscape_00517/soundscape_00517.wav,soundscape_00517/soundscape_00517.jams,soundscape_00517/soundscape_00517.txt,soundscape_00517/soundscape_00517_targets.json,8
518,soundscape_00518/soundscape_00518.wav,soundscape_00518/soundscape_00518.jams,soundscape_00518/soundscape_00518.txt,soundscape_00518/soundscape_00518_targets.json,6
519,soundscape_00519/soundscape_00519.wav,soundscape_00519/soundscape_00519.jams,soundscape_00519/soundscape_00519.txt,soundscape_00519/soundscape_00519_targets.json,9
520,soundscape_00520/soundscape_00520.wav,soundscape_00520/soundscape_00520.jams,soundscape_00520/soundscape_00520.txt,soundscape_00520/soundscape_00520_targets.json,6
521,soundscape_00521/soundscape_00521.wav,soundscape_00521/soundscape_00521.jams,soundscape_00521/soundscape_00521.txt,soundscape_00521/soundscape_00521_targets.json,5
522,soundscape_00522/soundscape_00522.wav,soundscape_00522/soundscape_00522.jams,soundscape_00522/soundscape_00522.txt,soundscape_00522/soundscape_00522_targets.json,7
523,soundscape_00523/soundscape_00523.wav,soundscape_00523/soundscape_00523.jams,soundscape_00523/soundscape_00523.txt,soundscape_00523/soundscape_00523_targets.json,6
524,soundscape_00524/soundscape_00524.wav,soundscape_00524/soundscape_00524.jams,soundscape_00524/soundscape_00524.txt,soundscape_00524/soundscape_00524_targets.json,5
525,soundscape_00525/soundscape_00525.wav,soundscape_00525/soundscape_00525.jams,soundscape_00525/soundscape_00525.txt,soundscape_00525/soundscape_00525_targets.json,9
526,soundscape_00526/soundscape_00526.wav,soundscape_00526/soundscape_00526.jams,soundscape_00526/soundscape_00526.txt,soundscape_00526/soundscape_00526_targets.json,8
527,soundscape_00527/soundscape_00527.wav,soundscape_00527/soundscape_00527.jams,soundscape_00527/soundscape_00527.txt,soundscape_00527/soundscape_00527_targets.json,10
528,soundscape_00528/soundscape_00528.wav,soundscape_00528/soundscape_00528.jams,soundscape_00528/soundscape_00528.txt,soundscape_00528/soundscape_00528_targets.json,5
529,soundscape_00529/soundscape_00529.wav,soundscape_00529/soundscape_00529.jams,soundscape_00529/soundscape_00529.txt,soundscape_00529/soundscape_00529_targets.json,6
530,soundscape_00530/soundscape_00530.wav,soundscape_00530/soundscape_00530.jams,soundscape_00530/soundscape_00530.txt,soundscape_00530/soundscape_00530_targets.json,6
531,soundscape_00531/soundscape_00531.wav,soundscape_00531/soundscape_00531.jams,soundscape_00531/soundscape_00531.txt,soundscape_00531/soundscape_00531_targets.json,8
532,soundscape_00532/soundscape_00532.wav,soundscape_00532/soundscape_00532.jams,soundscape_00532/soundscape_00532.txt,soundscape_00532/soundscape_00532_targets.json,9
533,soundscape_00533/soundscape_00533.wav,soundscape_00533/soundscape_00533.jams,soundscape_00533/soundscape_00533.txt,soundscape_00533/soundscape_00533_targets.json,8
534,soundscape_00534/soundscape_00534.wav,soundscape_00534/soundscape_00534.jams,soundscape_00534/soundscape_00534.txt,soundscape_00534/soundscape_00534_targets.json,9
535,soundscape_00535/soundscape_00535.wav,soundscape_00535/soundscape_00535.jams,soundscape_00535/soundscape_00535.txt,soundscape_00535/soundscape_00535_targets.json,6
536,soundscape_00536/soundscape_00536.wav,soundscape_00536/soundscape_00536.jams,soundscape_00536/soundscape_00536.txt,soundscape_00536/soundscape_00536_targets.json,10
537,soundscape_00537/soundscape_00537.wav,soundscape_00537/soundscape_00537.jams,soundscape_00537/soundscape_00537.txt,soundscape_00537/soundscape_00537_targets.json,6
538,soundscape_00538/soundscape_00538.wav,soundscape_00538/soundscape_00538.jams,soundscape_00538/soundscape_00538.txt,soundscape_00538/soundscape_00538_targets.json,5
539,soundscape_00539/soundscape_00539.wav,soundscape_00539/soundscape_00539.jams,soundscape_00539/soundscape_00539.txt,soundscape_00539/soundscape_00539_targets.json,6
540,soundscape_00540/soundscape_00540.wav,soundscape_00540/soundscape_00540.jams,soundscape_00540/soundscape_00540.txt,soundscape_00540/soundscape_00540_targets.json,6
541,soundscape_00541/soundscape_00541.wav,soundscape_00541/soundscape_00541.jams,soundscape_00541/soundscape_00541.txt,soundscape_00541/soundscape_00541_targets.json,7
542,soundscape_00542/soundscape_00542.wav,soundscape_00542/soundscape_00542.jams,soundscape_00542/soundscape_00542.txt,soundscape_00542/soundscape_00542_targets.json,10
543,soundscape_00543/soundscape_00543.wav,soundscape_00543/soundscape_00543.jams,soundscape_00543/soundscape_00543.txt,soundscape_00543/soundscape_00543_targets.json,9
544,soundscape_00544/soundscape_00544.wav,soundscape_00544/soundscape_00544.jams,soundscape_00544/soundscape_00544.txt,soundscape_00544/soundscape_00544_targets.json,6
545,soundscape_00545/soundscape_00545.wav,soundscape_00545/soundscape_00545.jams,soundscape_00545/soundscape_00545.txt,soundscape_00545/soundscape_00545_targets.json,7
546,soundscape_00546/soundscape_00546.wav,soundscape_00546/soundscape_00546.jams,soundscape_00546/soundscape_00546.txt,soundscape_00546/soundscape_00546_targets.json,6
547,soundscape_00547/soundscape_00547.wav,soundscape_00547/soundscape_00547.jams,soundscape_00547/soundscape_00547.txt,soundscape_00547/soundscape_00547_targets.json,6
548,soundscape_00548/soundscape_00548.wav,soundscape_00548/soundscape_00548.jams,soundscape_00548/soundscape_00548.txt,soundscape_00548/soundscape_00548_targets.json,7
549,soundscape_00549/soundscape_00549.wav,soundscape_00549/soundscape_00549.jams,soundscape_00549/soundscape_00549.txt,soundscape_00549/soundscape_00549_targets.json,7
550,soundscape_00550/soundscape_00550.wav,soundscape_00550/soundscape_00550.jams,soundscape_00550/soundscape_00550.txt,soundscape_00550/soundscape_00550_targets.json,10
551,soundscape_00551/soundscape_00551.wav,soundscape_00551/soundscape_00551.jams,soundscape_00551/soundscape_00551.txt,soundscape_00551/soundscape_00551_targets.json,6
552,soundscape_00552/soundscape_00552.wav,soundscape_00552/soundscape_00552.jams,soundscape_00552/soundscape_00552.txt,soundscape_00552/soundscape_00552_targets.json,5
553,soundscape_00553/soundscape_00553.wav,soundscape_00553/soundscape_00553.jams,soundscape_00553/soundscape_00553.txt,soundscape_00553/soundscape_00553_targets.json,8
554,soundscape_00554/soundscape_00554.wav,soundscape_00554/soundscape_00554.jams,soundscape_00554/soundscape_00554.txt,soundscape_00554/soundscape_00554_targets.json,8
555,soundscape_00555/soundscape_00555.wav,soundscape_00555/soundscape_00555.jams,soundscape_00555/soundscape_00555.txt,soundscape_00555/soundscape_00555_targets.json,7
556,soundscape_00556/soundscape_00556.wav,soundscape_00556/soundscape_00556.jams,soundscape_00556/soundscape_00556.txt,soundscape_00556/soundscape_00556_targets.json,7
557,soundscape_00557/soundscape_00557.wav,soundscape_00557/soundscape_00557.jams,soundscape_00557/soundscape_00557.txt,soundscape_00557/soundscape_00557_targets.json,8
558,soundscape_00558/soundscape_00558.wav,soundscape_00558/soundscape_00558.jams,soundscape_00558/soundscape_00558.txt,soundscape_00558/soundscape_00558_targets.json,7
559,soundscape_00559/soundscape_00559.wav,soundscape_00559/soundscape_00559.jams,soundscape_00559/soundscape_00559.txt,soundscape_00559/soundscape_00559_targets.json,5
560,soundscape_00560/soundscape_00560.wav,soundscape_00560/soundscape_00560.jams,soundscape_00560/soundscape_00560.txt,soundscape_00560/soundscape_00560_targets.json,9
561,soundscape_00561/soundscape_00561.wav,soundscape_00561/soundscape_00561.jams,soundscape_00561/soundscape_00561.txt,soundscape_00561/soundscape_00561_targets.json,6
562,soundscape_00562/soundscape_00562.wav,soundscape_00562/soundscape_00562.jams,soundscape_00562/soundscape_00562.txt,soundscape_00562/soundscape_00562_targets.json,6
563,soundscape_00563/soundscape_00563.wav,soundscape_00563/soundscape_00563.jams,soundscape_00563/soundscape_00563.txt,soundscape_00563/soundscape_00563_targets.json,6
564,soundscape_00564/soundscape_00564.wav,soundscape_00564/soundscape_00564.jams,soundscape_00564/soundscape_00564.txt,soundscape_00564/soundscape_00564_targets.json,5
565,soundscape_00565/soundscape_00565.wav,soundscape_00565/soundscape_00565.jams,soundscape_00565/soundscape_00565.txt,soundscape_00565/soundscape_00565_targets.json,9
566,soundscape_00566/soundscape_00566.wav,soundscape_00566/soundscape_00566.jams,soundscape_00566/soundscape_00566.txt,soundscape_00566/soundscape_00566_targets.json,8
567,soundscape_00567/soundscape_00567.wav,soundscape_00567/soundscape_00567.jams,soundscape_00567/soundscape_00567.txt,soundscape_00567/soundscape_00567_targets.json,6
568,soundscape_00568/soundscape_00568.wav,soundscape_00568/soundscape_00568.jams,soundscape_00568/soundscape_00568.txt,soundscape_00568/soundscape_00568_targets.json,9
569,soundscape_00569/soundscape_00569.wav,soundscape_00569/soundscape_00569.jams,soundscape_00569/soundscape_00569.txt,soundscape_00569/soundscape_00569_targets.json,6
570,soundscape_00570/soundscape_00570.wav,soundscape_00570/soundscape_00570.jams,soundscape_00570/soundscape_00570.txt,soundscape_00570/soundscape_00570_targets.json,6
571,soundscape_00571/soundscape_00571.wav,soundscape_00571/soundscape_00571.jams,soundscape_00571/soundscape_00571.txt,soundscape_00571/soundscape_00571_targets.json,10
572,soundscape_00572/soundscape_00572.wav,soundscape_00572/soundscape_00572.jams,soundscape_00572/soundscape_00572.txt,soundscape_00572/soundscape_00572_targets.json,8
573,soundscape_00573/soundscape_00573.wav,soundscape_00573/soundscape_00573.jams,soundscape_00573/soundscape_00573.txt,soundscape_00573/soundscape_00573_targets.json,9
574,soundscape_00574/soundscape_00574.wav,soundscape_00574/soundscape_00574.jams,soundscape_00574/soundscape_00574.txt,soundscape_00574/soundscape_00574_targets.json,6
575,soundscape_00575/soundscape_00575.wav,soundscape_00575/soundscape_00575.jams,soundscape_00575/soundscape_00575.txt,soundscape_00575/soundscape_00575_targets.json,10
576,soundscape_00576/soundscape_00576.wav,soundscape_00576/soundscape_00576.jams,soundscape_00576/soundscape_00576.txt,soundscape_00576/soundscape_00576_targets.json,5
577,soundscape_00577/soundscape_00577.wav,soundscape_00577/soundscape_00577.jams,soundscape_00577/soundscape_00577.txt,soundscape_00577/soundscape_00577_targets.json,7
578,soundscape_00578/soundscape_00578.wav,soundscape_00578/soundscape_00578.jams,soundscape_00578/soundscape_00578.txt,soundscape_00578/soundscape_00578_targets.json,9
579,soundscape_00579/soundscape_00579.wav,soundscape_00579/soundscape_00579.jams,soundscape_00579/soundscape_00579.txt,soundscape_00579/soundscape_00579_targets.json,10
580,soundscape_00580/soundscape_00580.wav,soundscape_00580/soundscape_00580.jams,soundscape_00580/soundscape_00580.txt,soundscape_00580/soundscape_00580_targets.json,6
581,soundscape_00581/soundscape_00581.wav,soundscape_00581/soundscape_00581.jams,soundscape_00581/soundscape_00581.txt,soundscape_00581/soundscape_00581_targets.json,5
582,soundscape_00582/soundscape_00582.wav,soundscape_00582/soundscape_00582.jams,soundscape_00582/soundscape_00582.txt,soundscape_00582/soundscape_00582_targets.json,9
583,soundscape_00583/soundscape_00583.wav,soundscape_00583/soundscape_00583.jams,soundscape_00583/soundscape_00583.txt,soundscape_00583/soundscape_00583_targets.json,6
584,soundscape_00584/soundscape_00584.wav,soundscape_00584/soundscape_00584.jams,soundscape_00584/soundscape_00584.txt,soundscape_00584/soundscape_00584_targets.json,6
585,soundscape_00585/soundscape_00585.wav,soundscape_00585/soundscape_00585.jams,soundscape_00585/soundscape_00585.txt,soundscape_00585/soundscape_00585_targets.json,5
586,soundscape_00586/soundscape_00586.wav,soundscape_00586/soundscape_00586.jams,soundscape_00586/soundscape_00586.txt,soundscape_00586/soundscape_00586_targets.json,9
587,soundscape_00587/soundscape_00587.wav,soundscape_00587/soundscape_00587.jams,soundscape_00587/soundscape_00587.txt,soundscape_00587/soundscape_00587_targets.json,10
588,soundscape_00588/soundscape_00588.wav,soundscape_00588/soundscape_00588.jams,soundscape_00588/soundscape_00588.txt,soundscape_00588/soundscape_00588_targets.json,5
589,soundscape_00589/soundscape_00589.wav,soundscape_00589/soundscape_00589.jams,soundscape_00589/soundscape_00589.txt,soundscape_00589/soundscape_00589_targets.json,7
590,soundscape_00590/soundscape_00590.wav,soundscape_00590/soundscape_00590.jams,soundscape_00590/soundscape_00590.txt,soundscape_00590/soundscape_00590_targets.json,8
591,soundscape_00591/soundscape_00591.wav,soundscape_00591/soundscape_00591.jams,soundscape_00591/soundscape_00591.txt,soundscape_00591/soundscape_00591_targets.json,5
592,soundscape_00592/soundscape_00592.wav,soundscape_00592/soundscape_00592.jams,soundscape_00592/soundscape_00592.txt,soundscape_00592/soundscape_00592_targets.json,7
593,soundscape_00593/soundscape_00593.wav,soundscape_00593/soundscape_00593.jams,soundscape_00593/soundscape_00593.txt,soundscape_00593/soundscape_00593_targets.json,10
594,soundscape_00594/soundscape_00594.wav,soundscape_00594/soundscape_00594.jams,soundscape_00594/soundscape_00594.txt,soundscape_00594/soundscape_00594_targets.json,8
595,soundscape_00595/soundscape_00595.wav,soundscape_00595/soundscape_00595.jams,soundscape_00595/soundscape_00595.txt,soundscape_00595/soundscape_00595_targets.json,10
596,soundscape_00596/soundscape_00596.wav,soundscape_00596/soundscape_00596.jams,soundscape_00596/soundscape_00596.txt,soundscape_00596/soundscape_00596_targets.json,9
597,soundscape_00597/soundscape_00597.wav,soundscape_00597/soundscape_00597.jams,soundscape_00597/soundscape_00597.txt,soundscape_00597/soundscape_00597_targets.json,9
598,soundscape_00598/soundscape_00598.wav,soundscape_00598/soundscape_00598.jams,soundscape_00598/soundscape_00598.txt,soundscape_00598/soundscape_00598_targets.json,5
599,soundscape_00599/soundscape_00599.wav,soundscape_00599/soundscape_00599.jams,soundscape_00599/soundscape_00599.txt,soundscape_00599/soundscape_00599_targets.json,10
600,soundscape_00600/soundscape_00600.wav,soundscape_00600/soundscape_00600.jams,soundscape_00600/soundscape_00600.txt,soundscape_00600/soundscape_00600_targets.json,6
601,soundscape_00601/soundscape_00601.wav,soundscape_00601/soundscape_00601.jams,soundscape_00601/soundscape_00601.txt,soundscape_00601/soundscape_00601_targets.json,6
602,soundscape_00602/soundscape_00602.wav,soundscape_00602/soundscape_00602.jams,soundscape_00602/soundscape_00602.txt,soundscape_00602/soundscape_00602_targets.json,6
603,soundscape_00603/soundscape_00603.wav,soundscape_00603/soundscape_00603.jams,soundscape_00603/soundscape_00603.txt,soundscape_00603/soundscape_00603_targets.json,5
604,soundscape_00604/soundscape_00604.wav,soundscape_00604/soundscape_00604.jams,soundscape_00604/soundscape_00604.txt,soundscape_00604/soundscape_00604_targets.json,6
605,soundscape_00605/soundscape_00605.wav,soundscape_00605/soundscape_00605.jams,soundscape_00605/soundscape_00605.txt,soundscape_00605/soundscape_00605_targets.json,6
606,soundscape_00606/soundscape_00606.wav,soundscape_00606/soundscape_00606.jams,soundscape_00606/soundscape_00606.txt,soundscape_00606/soundscape_00606_targets.json,9
607,soundscape_00607/soundscape_00607.wav,soundscape_00607/soundscape_00607.jams,soundscape_00607/soundscape_00607.txt,soundscape_00607/soundscape_00607_targets.json,10
608,soundscape_00608/soundscape_00608.wav,soundscape_00608/soundscape_00608.jams,soundscape_00608/soundscape_00608.txt,soundscape_00608/soundscape_00608_targets.json,7
609,soundscape_00609/soundscape_00609.wav,soundscape_00609/soundscape_00609.jams,soundscape_00609/soundscape_00609.txt,soundscape_00609/soundscape_00609_targets.json,10
610,soundscape_00610/soundscape_00610.wav,soundscape_00610/soundscape_00610.jams,soundscape_00610/soundscape_00610.txt,soundscape_00610/soundscape_00610_targets.json,7
611,soundscape_00611/soundscape_00611.wav,soundscape_00611/soundscape_00611.jams,soundscape_00611/soundscape_00611.txt,soundscape_00611/soundscape_00611_targets.json,10
612,soundscape_00612/soundscape_00612.wav,soundscape_00612/soundscape_00612.jams,soundscape_00612/soundscape_00612.txt,soundscape_00612/soundscape_00612_targets.json,9
613,soundscape_00613/soundscape_00613.wav,soundscape_00613/soundscape_00613.jams,soundscape_00613/soundscape_00613.txt,soundscape_00613/soundscape_00613_targets.json,7
614,soundscape_00614/soundscape_00614.wav,soundscape_00614/soundscape_00614.jams,soundscape_00614/soundscape_00614.txt,soundscape_00614/soundscape_00614_targets.json,9
615,soundscape_00615/soundscape_00615.wav,soundscape_00615/soundscape_00615.jams,soundscape_00615/soundscape_00615.txt,soundscape_00615/soundscape_00615_targets.json,10
616,soundscape_00616/soundscape_00616.wav,soundscape_00616/soundscape_00616.jams,soundscape_00616/soundscape_00616.txt,soundscape_00616/soundscape_00616_targets.json,7
617,soundscape_00617/soundscape_00617.wav,soundscape_00617/soundscape_00617.jams,soundscape_00617/soundscape_00617.txt,soundscape_00617/soundscape_00617_targets.json,8
618,soundscape_00618/soundscape_00618.wav,soundscape_00618/soundscape_00618.jams,soundscape_00618/soundscape_00618.txt,soundscape_00618/soundscape_00618_targets.json,6
619,soundscape_00619/soundscape_00619.wav,soundscape_00619/soundscape_00619.jams,soundscape_00619/soundscape_00619.txt,soundscape_00619/soundscape_00619_targets.json,7
620,soundscape_00620/soundscape_00620.wav,soundscape_00620/soundscape_00620.jams,soundscape_00620/soundscape_00620.txt,soundscape_00620/soundscape_00620_targets.json,10
621,soundscape_00621/soundscape_00621.wav,soundscape_00621/soundscape_00621.jams,soundscape_00621/soundscape_00621.txt,soundscape_00621/soundscape_00621_targets.json,6
622,soundscape_00622/soundscape_00622.wav,soundscape_00622/soundscape_00622.jams,soundscape_00622/soundscape_00622.txt,soundscape_00622/soundscape_00622_targets.json,7
623,soundscape_00623/soundscape_00623.wav,soundscape_00623/soundscape_00623.jams,soundscape_00623/soundscape_00623.txt,soundscape_00623/soundscape_00623_targets.json,9
624,soundscape_00624/soundscape_00624.wav,soundscape_00624/soundscape_00624.jams,soundscape_00624/soundscape_00624.txt,soundscape_00624/soundscape_00624_targets.json,6
625,soundscape_00625/soundscape_00625.wav,soundscape_00625/soundscape_00625.jams,soundscape_00625/soundscape_00625.txt,soundscape_00625/soundscape_00625_targets.json,7
626,soundscape_00626/soundscape_00626.wav,soundscape_00626/soundscape_00626.jams,soundscape_00626/soundscape_00626.txt,soundscape_00626/soundscape_00626_targets.json,9
627,soundscape_00627/soundscape_00627.wav,soundscape_00627/soundscape_00627.jams,soundscape_00627/soundscape_00627.txt,soundscape_00627/soundscape_00627_targets.json,10
628,soundscape_00628/soundscape_00628.wav,soundscape_00628/soundscape_00628.jams,soundscape_00628/soundscape_00628.txt,soundscape_00628/soundscape_00628_targets.json,5
629,soundscape_00629/soundscape_00629.wav,soundscape_00629/soundscape_00629.jams,soundscape_00629/soundscape_00629.txt,soundscape_00629/soundscape_00629_targets.json,9
630,soundscape_00630/soundscape_00630.wav,soundscape_00630/soundscape_00630.jams,soundscape_00630/soundscape_00630.txt,soundscape_00630/soundscape_00630_targets.json,7
631,soundscape_00631/soundscape_00631.wav,soundscape_00631/soundscape_00631.jams,soundscape_00631/soundscape_00631.txt,soundscape_00631/soundscape_00631_targets.json,6
632,soundscape_00632/soundscape_00632.wav,soundscape_00632/soundscape_00632.jams,soundscape_00632/soundscape_00632.txt,soundscape_00632/soundscape_00632_targets.json,7
633,soundscape_00633/soundscape_00633.wav,soundscape_00633/soundscape_00633.jams,soundscape_00633/soundscape_00633.txt,soundscape_00633/soundscape_00633_targets.json,8
634,soundscape_00634/soundscape_00634.wav,soundscape_00634/soundscape_00634.jams,soundscape_00634/soundscape_00634.txt,soundscape_00634/soundscape_00634_targets.json,7
635,soundscape_00635/soundscape_00635.wav,soundscape_00635/soundscape_00635.jams,soundscape_00635/soundscape_00635.txt,soundscape_00635/soundscape_00635_targets.json,9
636,soundscape_00636/soundscape_00636.wav,soundscape_00636/soundscape_00636.jams,soundscape_00636/soundscape_00636.txt,soundscape_00636/soundscape_00636_targets.json,6
637,soundscape_00637/soundscape_00637.wav,soundscape_00637/soundscape_00637.jams,soundscape_00637/soundscape_00637.txt,soundscape_00637/soundscape_00637_targets.json,5
638,soundscape_00638/soundscape_00638.wav,soundscape_00638/soundscape_00638.jams,soundscape_00638/soundscape_00638.txt,soundscape_00638/soundscape_00638_targets.json,10
639,soundscape_00639/soundscape_00639.wav,soundscape_00639/soundscape_00639.jams,soundscape_00639/soundscape_00639.txt,soundscape_00639/soundscape_00639_targets.json,10
640,soundscape_00640/soundscape_00640.wav,soundscape_00640/soundscape_00640.jams,soundscape_00640/soundscape_00640.txt,soundscape_00640/soundscape_00640_targets.json,10
641,soundscape_00641/soundscape_00641.wav,soundscape_00641/soundscape_00641.jams,soundscape_00641/soundscape_00641.txt,soundscape_00641/soundscape_00641_targets.json,9
642,soundscape_00642/soundscape_00642.wav,soundscape_00642/soundscape_00642.jams,soundscape_00642/soundscape_00642.txt,soundscape_00642/soundscape_00642_targets.json,6
643,soundscape_00643/soundscape_00643.wav,soundscape_00643/soundscape_00643.jams,soundscape_00643/soundscape_00643.txt,soundscape_00643/soundscape_00643_targets.json,8
644,soundscape_00644/soundscape_00644.wav,soundscape_00644/soundscape_00644.jams,soundscape_00644/soundscape_00644.txt,soundscape_00644/soundscape_00644_targets.json,8
645,soundscape_00645/soundscape_00645.wav,soundscape_00645/soundscape_00645.jams,soundscape_00645/soundscape_00645.txt,soundscape_00645/soundscape_00645_targets.json,5
646,soundscape_00646/soundscape_00646.wav,soundscape_00646/soundscape_00646.jams,soundscape_00646/soundscape_00646.txt,soundscape_00646/soundscape_00646_targets.json,8
647,soundscape_00647/soundscape_00647.wav,soundscape_00647/soundscape_00647.jams,soundscape_00647/soundscape_00647.txt,soundscape_00647/soundscape_00647_targets.json,5
648,soundscape_00648/soundscape_00648.wav,soundscape_00648/soundscape_00648.jams,soundscape_00648/soundscape_00648.txt,soundscape_00648/soundscape_00648_targets.json,5
649,soundscape_00649/soundscape_00649.wav,soundscape_00649/soundscape_00649.jams,soundscape_00649/soundscape_00649.txt,soundscape_00649/soundscape_00649_targets.json,8
650,soundscape_00650/soundscape_00650.wav,soundscape_00650/soundscape_00650.jams,soundscape_00650/soundscape_00650.txt,soundscape_00650/soundscape_00650_targets.json,10
651,soundscape_00651/soundscape_00651.wav,soundscape_00651/soundscape_00651.jams,soundscape_00651/soundscape_00651.txt,soundscape_00651/soundscape_00651_targets.json,10
652,soundscape_00652/soundscape_00652.wav,soundscape_00652/soundscape_00652.jams,soundscape_00652/soundscape_00652.txt,soundscape_00652/soundscape_00652_targets.json,8
653,soundscape_00653/soundscape_00653.wav,soundscape_00653/soundscape_00653.jams,soundscape_00653/soundscape_00653.txt,soundscape_00653/soundscape_00653_targets.json,6
654,soundscape_00654/soundscape_00654.wav,soundscape_00654/soundscape_00654.jams,soundscape_00654/soundscape_00654.txt,soundscape_00654/soundscape_00654_targets.json,6
655,soundscape_00655/soundscape_00655.wav,soundscape_00655/soundscape_00655.jams,soundscape_00655/soundscape_00655.txt,soundscape_00655/soundscape_00655_targets.json,6
656,soundscape_00656/soundscape_00656.wav,soundscape_00656/soundscape_00656.jams,soundscape_00656/soundscape_00656.txt,soundscape_00656/soundscape_00656_targets.json,5
657,soundscape_00657/soundscape_00657.wav,soundscape_00657/soundscape_00657.jams,soundscape_00657/soundscape_00657.txt,soundscape_00657/soundscape_00657_targets.json,6
658,soundscape_00658/soundscape_00658.wav,soundscape_00658/soundscape_00658.jams,soundscape_00658/soundscape_00658.txt,soundscape_00658/soundscape_00658_targets.json,7
659,soundscape_00659/soundscape_00659.wav,soundscape_00659/soundscape_00659.jams,soundscape_00659/soundscape_00659.txt,soundscape_00659/soundscape_00659_targets.json,10
660,soundscape_00660/soundscape_00660.wav,soundscape_00660/soundscape_00660.jams,soundscape_00660/soundscape_00660.txt,soundscape_00660/soundscape_00660_targets.json,7
661,soundscape_00661/soundscape_00661.wav,soundscape_00661/soundscape_00661.jams,soundscape_00661/soundscape_00661.txt,soundscape_00661/soundscape_00661_targets.json,5
662,soundscape_00662/soundscape_00662.wav,soundscape_00662/soundscape_00662.jams,soundscape_00662/soundscape_00662.txt,soundscape_00662/soundscape_00662_targets.json,7
663,soundscape_00663/soundscape_00663.wav,soundscape_00663/soundscape_00663.jams,soundscape_00663/soundscape_00663.txt,soundscape_00663/soundscape_00663_targets.json,10
664,soundscape_00664/soundscape_00664.wav,soundscape_00664/soundscape_00664.jams,soundscape_00664/soundscape_00664.txt,soundscape_00664/soundscape_00664_targets.json,8
665,soundscape_00665/soundscape_00665.wav,soundscape_00665/soundscape_00665.jams,soundscape_00665/soundscape_00665.txt,soundscape_00665/soundscape_00665_targets.json,10
666,soundscape_00666/soundscape_00666.wav,soundscape_00666/soundscape_00666.jams,soundscape_00666/soundscape_00666.txt,soundscape_00666/soundscape_00666_targets.json,10
667,soundscape_00667/soundscape_00667.wav,soundscape_00667/soundscape_00667.jams,soundscape_00667/soundscape_00667.txt,soundscape_00667/soundscape_00667_targets.json,8
668,soundscape_00668/soundscape_00668.wav,soundscape_00668/soundscape_00668.jams,soundscape_00668/soundscape_00668.txt,soundscape_00668/soundscape_00668_targets.json,8
669,soundscape_00669/soundscape_00669.wav,soundscape_00669/soundscape_00669.jams,soundscape_00669/soundscape_00669.txt,soundscape_00669/soundscape_00669_targets.json,10
670,soundscape_00670/soundscape_00670.wav,soundscape_00670/soundscape_00670.jams,soundscape_00670/soundscape_00670.txt,soundscape_00670/soundscape_00670_targets.json,6
671,soundscape_00671/soundscape_00671.wav,soundscape_00671/soundscape_00671.jams,soundscape_00671/soundscape_00671.txt,soundscape_00671/soundscape_00671_targets.json,6
672,soundscape_00672/soundscape_00672.wav,soundscape_00672/soundscape_00672.jams,soundscape_00672/soundscape_00672.txt,soundscape_00672/soundscape_00672_targets.json,10
673,soundscape_00673/soundscape_00673.wav,soundscape_00673/soundscape_00673.jams,soundscape_00673/soundscape_00673.txt,soundscape_00673/soundscape_00673_targets.json,10
674,soundscape_00674/soundscape_00674.wav,soundscape_00674/soundscape_00674.jams,soundscape_00674/soundscape_00674.txt,soundscape_00674/soundscape_00674_targets.json,9
675,soundscape_00675/soundscape_00675.wav,soundscape_00675/soundscape_00675.jams,soundscape_00675/soundscape_00675.txt,soundscape_00675/soundscape_00675_targets.json,8
676,soundscape_00676/soundscape_00676.wav,soundscape_00676/soundscape_00676.jams,soundscape_00676/soundscape_00676.txt,soundscape_00676/soundscape_00676_targets.json,5
677,soundscape_00677/soundscape_00677.wav,soundscape_00677/soundscape_00677.jams,soundscape_00677/soundscape_00677.txt,soundscape_00677/soundscape_00677_targets.json,6
678,soundscape_00678/soundscape_00678.wav,soundscape_00678/soundscape_00678.jams,soundscape_00678/soundscape_00678.txt,soundscape_00678/soundscape_00678_targets.json,8
679,soundscape_00679/soundscape_00679.wav,soundscape_00679/soundscape_00679.jams,soundscape_00679/soundscape_00679.txt,soundscape_00679/soundscape_00679_targets.json,8
